__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2]
1778751653.257234,0.005271467,0.210355297,0.000076016,0.000029867,0.000014610,0.001492830,1.000000000,0.220269725,-0.023097044,-2.514567375,0.011480389,0.011480353,0.027233293,0.999292731,0.001480261,-0.037574422,0.000082482,0.000000000,12.000000000,1778751653136230.000000000,1778751653128230.000000000,0.601647139,-0.002816991,0.018978313,1.000000000,0.003772186,0.003931040,0.002903959
1778751653.268682,0.005085956,0.210984126,-0.001114752,0.000029480,0.000014633,0.001493627,1.000000000,0.225763872,-0.023329448,-2.514568329,0.011543720,0.011543727,0.027319254,0.999323785,0.001497055,-0.036740888,0.000073220,0.000000000,12.000000000,1778751653144230.000000000,1778751653136230.000000000,0.607532918,-0.002810500,0.019119892,1.000000000,0.003798381,0.003964713,0.002912267
1778751653.276691,0.004917219,0.211942449,-0.000770182,0.000028929,0.000014562,0.001492896,1.000000000,0.231363982,-0.023565961,-2.514592648,0.011347948,0.011347894,0.027091358,0.999354184,0.001513204,-0.035903282,0.000065330,0.000000000,12.000000000,1778751653152230.000000000,1778751653144230.000000000,0.613386273,-0.002772969,0.019253142,1.000000000,0.003716680,0.003882350,0.002888052
1778751653.288526,0.005329038,0.212513775,-0.000472147,0.000028149,0.000014608,0.001494495,1.000000000,0.242657349,-0.024025045,-2.514642000,0.011472743,0.011472750,0.027202267,0.999413133,0.001548326,-0.034221735,0.000049848,0.000000000,12.000000000,1778751653168230.000000000,1778751653160230.000000000,0.624541461,-0.002610288,0.019389626,1.000000000,0.003768694,0.003949141,0.002902337
1778751653.296736,0.005247157,0.214165747,-0.000355006,0.000027758,0.000014631,0.001495296,1.000000000,0.248348638,-0.024247557,-2.514666796,0.011536003,0.011536076,0.027288117,0.999441683,0.001565785,-0.033375315,0.000042924,0.000000000,12.000000000,1778751653176230.000000000,1778751653168230.000000000,0.629868388,-0.002542074,0.019519020,1.000000000,0.003794886,0.003982795,0.002910645
1778751653.309025,0.005581184,0.213145822,-0.000179856,0.000027200,0.000014561,0.001494376,1.000000000,0.254139841,-0.024471417,-2.514714718,0.011340588,0.011340552,0.027060846,0.999469399,0.001584646,-0.032532718,0.000036788,0.000000000,12.000000000,1778751653184230.000000000,1778751653176230.000000000,0.635153592,-0.002498678,0.019576952,1.000000000,0.003713376,0.003899510,0.002886477
1778751653.317606,0.006652236,0.214146227,0.000679013,0.000026807,0.000014584,0.001495178,1.000000000,0.259957790,-0.024691055,-2.514756203,0.011402632,0.011402635,0.027146023,0.999496520,0.001607565,-0.031686626,0.000033398,0.000000000,12.000000000,1778751653192230.000000000,1778751653184230.000000000,0.640291393,-0.002467932,0.019599371,1.000000000,0.003739333,0.003932824,0.002894782
1778751653.328484,0.005976645,0.212891936,-0.001206512,0.000026029,0.000014630,0.001496775,1.000000000,0.271669984,-0.025117015,-2.514822721,0.011528439,0.011528596,0.027317507,0.999548435,0.001649659,-0.030004395,0.000014636,0.000000000,12.000000000,1778751653208230.000000000,1778751653200230.000000000,0.650084138,-0.002273923,0.019593703,1.000000000,0.003791607,0.003999755,0.002911395
1778751653.337403,0.006141447,0.212988198,-0.000494355,0.000025482,0.000014559,0.001495661,1.000000000,0.277623087,-0.025339290,-2.514878511,0.011333371,0.011333369,0.027030386,0.999573350,0.001670988,-0.029162118,0.000006751,0.000000000,12.000000000,1778751653216230.000000000,1778751653208230.000000000,0.654866755,-0.002240450,0.019596111,1.000000000,0.003710293,0.003915492,0.002884912
1778751653.350990,0.005639817,0.212516397,-0.001034977,0.000025103,0.000014582,0.001496450,1.000000000,0.283598721,-0.025557384,-2.514927864,0.011395349,0.011395409,0.027115455,0.999597490,0.001690124,-0.028322129,-0.000004723,0.000000000,12.000000000,1778751653224230.000000000,1778751653216230.000000000,0.659461319,-0.002217480,0.019660356,1.000000000,0.003736246,0.003948518,0.002893215
1778751653.358731,0.005146572,0.211847603,-0.000031175,0.000024725,0.000014605,0.001497237,1.000000000,0.289595664,-0.025771281,-2.514971256,0.011457898,0.011458048,0.027200900,0.999620795,0.001707282,-0.027484538,-0.000012119,0.000000000,12.000000000,1778751653232230.000000000,1778751653224230.000000000,0.663877904,-0.002166141,0.019650646,1.000000000,0.003762328,0.003981686,0.002901520
1778751653.368693,0.004766450,0.211920366,-0.000532876,0.000023983,0.000014651,0.001498799,1.000000000,0.301649898,-0.026186354,-2.515040636,0.011584726,0.011585144,0.027372923,0.999665380,0.001738943,-0.025810309,-0.000028424,0.000000000,12.000000000,1778751653248230.000000000,1778751653240230.000000000,0.672309279,-0.002065640,0.019706400,1.000000000,0.003814866,0.004048261,0.002918132
1778751653.377088,0.004947664,0.211565122,-0.000401049,0.000023456,0.000014579,0.001497435,1.000000000,0.307743460,-0.026410516,-2.515104771,0.011387056,0.011387185,0.027143909,0.999686599,0.001755671,-0.024973016,-0.000036915,0.000000000,12.000000000,1778751653256230.000000000,1778751653248230.000000000,0.676276624,-0.002001194,0.019726926,1.000000000,0.003732306,0.003961136,0.002893765
1778751653.388473,0.005150809,0.211344287,-0.000054517,0.000023101,0.000014602,0.001498200,1.000000000,0.313853979,-0.026629971,-2.515159845,0.011449524,0.011449768,0.027169535,0.999707103,0.001772846,-0.024136754,-0.000045697,0.000000000,12.000000000,1778751653264230.000000000,1778751653256230.000000000,0.680171669,-0.001902528,0.019719889,1.000000000,0.003758390,0.003993894,0.002899749
1778751653.397709,0.006355693,0.210195199,-0.000056228,0.000022752,0.000014625,0.001498959,1.000000000,0.319981009,-0.026844675,-2.515209198,0.011512567,0.011512958,0.027255243,0.999726892,0.001794950,-0.023304814,-0.000054221,0.000000000,12.000000000,1778751653272230.000000000,1778751653264230.000000000,0.683938503,-0.001838609,0.019671081,1.000000000,0.003784585,0.004026712,0.002908052
1778751653.409093,0.006013869,0.209754020,0.000149590,0.000021909,0.000014577,0.001498185,1.000000000,0.332308739,-0.027288239,-2.515318155,0.011378922,0.011379141,0.027112950,0.999764085,0.001838161,-0.021643454,-0.000066067,0.000000000,12.000000000,1778751653288230.000000000,1778751653280230.000000000,0.690882266,-0.001820977,0.019571597,1.000000000,0.003728583,0.003971448,0.002892036
1778751653.416813,0.005664385,0.207314491,-0.000135267,0.000021583,0.000014600,0.001498921,1.000000000,0.338507235,-0.027517382,-2.515377522,0.011441311,0.011441673,0.027198358,0.999781430,0.001857328,-0.020822482,-0.000076671,0.000000000,12.000000000,1778751653296230.000000000,1778751653288230.000000000,0.694253087,-0.001809326,0.019581828,1.000000000,0.003754646,0.004003658,0.002900335
1778751653.428604,0.005902770,0.205498442,-0.000661501,0.000021264,0.000014623,0.001499650,1.000000000,0.344718307,-0.027742155,-2.515430689,0.011504274,0.011504813,0.027284143,0.999798059,0.001877604,-0.020008499,-0.000089195,0.000000000,12.000000000,1778751653304230.000000000,1778751653296230.000000000,0.697454870,-0.001787906,0.019590382,1.000000000,0.003780829,0.004035956,0.002908635
1778751653.437466,0.005624982,0.203551292,-0.000485504,0.000020951,0.000014646,0.001500373,1.000000000,0.350940913,-0.027962323,-2.515478134,0.011567816,0.011568567,0.027370306,0.999813795,0.001896863,-0.019202039,-0.000100876,0.000000000,12.000000000,1778751653312230.000000000,1778751653304230.000000000,0.700480640,-0.001717986,0.019570045,1.000000000,0.003807151,0.004068221,0.002916936
1778751653.450087,0.005171827,0.203236386,-0.000724517,0.000020195,0.000014598,0.001499407,1.000000000,0.363453984,-0.028436491,-2.515592813,0.011433258,0.011433763,0.027167156,0.999843419,0.001934447,-0.017589124,-0.000122780,0.000000000,12.000000000,1778751653328230.000000000,1778751653320230.000000000,0.706042528,-0.001551935,0.019519892,1.000000000,0.003751074,0.004010694,0.002898585
1778751653.457018,0.005052332,0.202252969,-0.001666234,0.000019910,0.000014621,0.001500101,1.000000000,0.369723111,-0.028666029,-2.515641451,0.011496144,0.011496857,0.027252829,0.999857247,0.001951388,-0.016787237,-0.000140631,0.000000000,12.000000000,1778751653340230.000000000,1778751653328230.000000000,0.708661318,-0.001513208,0.019521773,1.000000000,0.003777258,0.004042354,0.002906881
1778751653.468584,0.005512170,0.200729996,-0.000254415,0.000019632,0.000014644,0.001500789,1.000000000,0.375999629,-0.028890951,-2.515684366,0.011559609,0.011560565,0.027338879,0.999870181,0.001970181,-0.015991187,-0.000152622,0.000000000,12.000000000,1778751653344230.000000000,1778751653336230.000000000,0.711111069,-0.001477056,0.019537784,1.000000000,0.003803570,0.004074029,0.002915178
1778751653.477726,0.005640671,0.199757442,-0.000521199,0.000019214,0.000014573,0.001498996,1.000000000,0.382305652,-0.029135451,-2.515752077,0.011363120,0.011363592,0.027110575,0.999882579,0.001989617,-0.015198754,-0.000165462,0.000000000,12.000000000,1778751653352230.000000000,1778751653344230.000000000,0.713474810,-0.001467999,0.019489339,1.000000000,0.003721659,0.003984028,0.002890875
1778751653.489015,0.004163566,0.195746660,-0.000047223,0.000018709,0.000014620,0.001500319,1.000000000,0.394933045,-0.029609637,-2.515861750,0.011488174,0.011489084,0.027221577,0.999904990,0.002016796,-0.013637891,-0.000191306,0.000000000,12.000000000,1778751653368230.000000000,1778751653360230.000000000,0.717793941,-0.001317818,0.019385947,1.000000000,0.003773906,0.004046103,0.002905128
1778751653.496870,0.003985233,0.194727391,0.000056944,0.000018470,0.000014643,0.001500968,1.000000000,0.401252747,-0.029838806,-2.515904427,0.011551565,0.011552748,0.027307516,0.999915183,0.002029440,-0.012864990,-0.000203468,0.000000000,12.000000000,1778751653376230.000000000,1778751653368230.000000000,0.719709396,-0.001227840,0.019330394,1.000000000,0.003800192,0.004077080,0.002913420
1778751653.508564,0.005220720,0.192600548,-0.000935974,0.000018095,0.000014572,0.001499080,1.000000000,0.407588184,-0.030085258,-2.515966415,0.011355449,0.011356082,0.027079837,0.999924779,0.002047189,-0.012100327,-0.000219308,0.000000000,12.000000000,1778751653384230.000000000,1778751653376230.000000000,0.721499443,-0.001135606,0.019258212,1.000000000,0.003718465,0.003986297,0.002889163
1778751653.516551,0.006481966,0.191056490,0.000333948,0.000017876,0.000014595,0.001499708,1.000000000,0.413925231,-0.030326385,-2.516022682,0.011417620,0.011418480,0.027165102,0.999933541,0.002069652,-0.011341671,-0.000231542,0.000000000,12.000000000,1778751653392230.000000000,1778751653384230.000000000,0.723194480,-0.001077556,0.019249985,1.000000000,0.003744510,0.004016612,0.002897450
1778751653.528759,0.006116561,0.189174324,-0.000886899,0.000017464,0.000014641,0.001500939,1.000000000,0.426601648,-0.030792410,-2.516118288,0.011543682,0.011545110,0.027336759,0.999949396,0.002114988,-0.009835017,-0.000261310,0.000000000,12.000000000,1778751653408230.000000000,1778751653400230.000000000,0.726222754,-0.000841196,0.019161608,1.000000000,0.003796955,0.004077055,0.002914024
1778751653.536604,0.005562650,0.187952891,-0.000748515,0.000017133,0.000014571,0.001498985,1.000000000,0.432951063,-0.031033518,-2.516207218,0.011347929,0.011348743,0.027049154,0.999956489,0.002134140,-0.009088043,-0.000277230,0.000000000,12.000000000,1778751653416230.000000000,1778751653408230.000000000,0.727518976,-0.000750226,0.019111061,1.000000000,0.003715405,0.003985642,0.002887447
1778751653.548444,0.005757158,0.184720010,-0.000071567,0.000016951,0.000014594,0.001499575,1.000000000,0.439298391,-0.031269476,-2.516289711,0.011410031,0.011411102,0.027134309,0.999962747,0.002153883,-0.008353803,-0.000291480,0.000000000,12.000000000,1778751653424230.000000000,1778751653416230.000000000,0.728641868,-0.000716547,0.019072225,1.000000000,0.003741453,0.004015277,0.002895730
1778751653.556332,0.005561049,0.182734489,-0.000951904,0.000016779,0.000014617,0.001500157,1.000000000,0.445642799,-0.031500421,-2.516366243,0.011472704,0.011474071,0.027219839,0.999968529,0.002172981,-0.007627269,-0.000309004,0.000000000,12.000000000,1778751653432230.000000000,1778751653424230.000000000,0.729705691,-0.000638175,0.019025618,1.000000000,0.003767614,0.004044751,0.002904012
1778751653.568591,0.005537019,0.178942516,-0.001065646,0.000016331,0.000014570,0.001498735,1.000000000,0.458334863,-0.031960901,-2.516528845,0.011340556,0.011341576,0.027078122,0.999978304,0.002212629,-0.006198359,-0.000338748,0.000000000,12.000000000,1778751653448230.000000000,1778751653440230.000000000,0.731439531,-0.000400655,0.018972876,1.000000000,0.003712516,0.003982301,0.002888051
1778751653.576474,0.005053732,0.178110853,-0.001036940,0.000016188,0.000014593,0.001499287,1.000000000,0.464680076,-0.032190241,-2.516615152,0.011402592,0.011403896,0.027163357,0.999982476,0.002229782,-0.005489671,-0.000356971,0.000000000,12.000000000,1778751653456230.000000000,1778751653448230.000000000,0.732092381,-0.000295898,0.018893799,1.000000000,0.003738537,0.004011175,0.002896329
1778751653.588414,0.005194899,0.175664455,-0.000605606,0.000016055,0.000014616,0.001499829,1.000000000,0.471019119,-0.032414187,-2.516705275,0.011465198,0.011466824,0.027188988,0.999985933,0.002247600,-0.004790564,-0.000373176,0.000000000,12.000000000,1778751653464230.000000000,1778751653456230.000000000,0.732666910,-0.000182440,0.018864956,1.000000000,0.003764687,0.004039975,0.002902284
1778751653.596543,0.005606888,0.173705176,-0.000199574,0.000015929,0.000014639,0.001500363,1.000000000,0.477351248,-0.032632843,-2.516788960,0.011528381,0.011530365,0.027274787,0.999989033,0.002267167,-0.004099097,-0.000387460,0.000000000,12.000000000,1778751653472230.000000000,1778751653464230.000000000,0.733079910,-0.000117852,0.018832903,1.000000000,0.003790953,0.004068695,0.002910561
1778751653.608597,0.005016435,0.170878142,0.000195919,0.000015583,0.000014592,0.001498873,1.000000000,0.489997804,-0.033085857,-2.517008543,0.011395298,0.011396857,0.027132912,0.999993563,0.002304991,-0.002734497,-0.000415864,0.000000000,12.000000000,1778751653488230.000000000,1778751653480230.000000000,0.733608663,0.000091026,0.018759498,1.000000000,0.003735754,0.004004315,0.002894634
1778751653.618070,0.005839512,0.169227004,0.000444672,0.000015485,0.000014615,0.001499380,1.000000000,0.496307343,-0.033304106,-2.517107487,0.011457841,0.011459745,0.027218416,0.999995053,0.002325621,-0.002060276,-0.000427479,0.000000000,12.000000000,1778751653496230.000000000,1778751653488230.000000000,0.733670354,0.000203063,0.018755428,1.000000000,0.003761882,0.004032338,0.002902906
1778751653.629405,0.006542127,0.165856928,0.000399304,0.000015394,0.000014639,0.001499879,1.000000000,0.502607048,-0.033516582,-2.517199993,0.011520959,0.011523246,0.027304297,0.999996185,0.002349168,-0.001399358,-0.000438963,0.000000000,12.000000000,1778751653504230.000000000,1778751653496230.000000000,0.733688176,0.000416359,0.018722212,1.000000000,0.003788144,0.004060381,0.002911179
1778751653.636505,0.004502974,0.163953587,0.000355297,0.000015313,0.000014662,0.001500369,1.000000000,0.508896172,-0.033722658,-2.517285585,0.011584656,0.011587361,0.027390556,0.999996901,0.002364662,-0.000745879,-0.000450318,0.000000000,12.000000000,1778751653512230.000000000,1778751653504230.000000000,0.733549476,0.000677795,0.018694934,1.000000000,0.003814527,0.004088372,0.002919451
1778751653.648587,0.006097043,0.160843417,0.000250752,0.000015061,0.000014613,0.001498824,1.000000000,0.521421134,-0.034139879,-2.517549038,0.011449459,0.011451645,0.027186986,0.999996901,0.002405352,0.000540503,-0.000474723,0.000000000,12.000000000,1778751653528230.000000000,1778751653520230.000000000,0.732906640,0.000925015,0.018682139,1.000000000,0.003758167,0.004021274,0.002900976
1778751653.656446,0.005020910,0.158862442,0.000657515,0.000015006,0.000014637,0.001499289,1.000000000,0.527664542,-0.034340300,-2.517668724,0.011512497,0.011515084,0.027272753,0.999996305,0.002423099,0.001174363,-0.000484466,0.000000000,12.000000000,1778751653536230.000000000,1778751653528230.000000000,0.732434154,0.001074598,0.018709829,1.000000000,0.003784421,0.004048559,0.002909243
1778751653.668557,0.004579056,0.156163603,0.000047020,0.000014958,0.000014660,0.001499746,1.000000000,0.533894777,-0.034535110,-2.517781019,0.011576113,0.011579136,0.027358897,0.999995351,0.002439177,0.001797584,-0.000496308,0.000000000,12.000000000,1778751653544230.000000000,1778751653536230.000000000,0.731886446,0.001228750,0.018650370,1.000000000,0.003810779,0.004075842,0.002917511
1778751653.676902,0.003971744,0.154473037,0.000455539,0.000014809,0.000014589,0.001497777,1.000000000,0.540088713,-0.034744430,-2.517922401,0.011378857,0.011380951,0.027130168,0.999994040,0.002452941,0.002414183,-0.000506122,0.000000000,12.000000000,1778751653552230.000000000,1778751653544230.000000000,0.731160760,0.001370069,0.018660458,1.000000000,0.003728495,0.003981430,0.002893119
1778751653.688516,0.005046153,0.149955869,0.000820611,0.000014753,0.000014635,0.001498651,1.000000000,0.552431941,-0.035145864,-2.518193007,0.011504202,0.011507099,0.027241265,0.999990225,0.002488822,0.003618662,-0.000525643,0.000000000,12.000000000,1778751653568230.000000000,1778751653560230.000000000,0.729381263,0.001646397,0.018657876,1.000000000,0.003780838,0.004034747,0.002907310
1778751653.696505,0.004272150,0.146699190,0.000713837,0.000014735,0.000014659,0.001499076,1.000000000,0.558579564,-0.035337485,-2.518322468,0.011567741,0.011571087,0.027327297,0.999987900,0.002503892,0.004204935,-0.000534184,0.000000000,12.000000000,1778751653576230.000000000,1778751653568230.000000000,0.728340566,0.001909812,0.018636666,1.000000000,0.003807184,0.004061294,0.002915572
1778751653.708448,0.003940675,0.145057306,-0.000323920,0.000014624,0.000014587,0.001497177,1.000000000,0.564674139,-0.035544924,-2.518477201,0.011370879,0.011373258,0.027099201,0.999985337,0.002517726,0.004784772,-0.000546471,0.000000000,12.000000000,1778751653584230.000000000,1778751653576230.000000000,0.727225602,0.002006870,0.018615095,1.000000000,0.003725091,0.003966977,0.002891231
1778751653.716701,0.003778030,0.142758489,0.000036123,0.000014621,0.000014611,0.001497587,1.000000000,0.570752144,-0.035746451,-2.518623590,0.011433188,0.011435968,0.027184555,0.999982417,0.002530785,0.005356049,-0.000557876,0.000000000,12.000000000,1778751653592230.000000000,1778751653584230.000000000,0.725963235,0.002197860,0.018633014,1.000000000,0.003751181,0.003993030,0.002899490
